,OverallQual,YearBuilt,OverallCondSqft,Overall,Neighborhood,Functional,OverallQualSqft,SaleCondition,RemodUntilSale,MSSubClass,GrLivArea,GarageArea,TimeToSell,Exterior2nd,ScreenPorch,LotFrontage,log_SalePrice,YearBuilt_polinomico,GrLivArea_logaritmico,GarageArea_polinomico,TimeToSell_cuadratico,RemodUntilSale_raiz_cuadrada,OverallQualSqft_raiz_cuadrada,OverallCondSqft_polinomico,Overall_cuadratico
103,4,1979.0,17400.0,25.0,20,6,17400.0,2,30.0,10.0,1535.0,410.0,30.0,6,0.0,64.0,11.686576205316552,12.03767926689693,12.10386099091183,11.947491671523036,12.031657995776467,11.927146081341684,11.73424322801224,11.746745869603952,11.820713935747172
104,6,2009.0,22090.0,35.0,5,6,30926.0,4,1.0,0.0,1226.0,740.0,1.0,13,0.0,94.0,12.200557464842063,12.528771165088529,11.895703017693695,12.472177288236283,12.478221058423559,12.38838281649917,12.127613824008828,11.974303845582547,12.13740561271561
105,6,1931.0,19664.0,28.0,9,6,34412.0,4,57.0,4.0,1818.0,240.0,76.0,12,184.0,69.0,12.040608205802641,11.757510977659194,12.260580159256362,11.694736465889099,11.748660774136175,11.71362917719622,12.213959116382775,11.860972209231196,11.922289567993197
106,7,2003.0,28425.0,40.0,21,6,45480.0,4,4.0,5.0,1992.0,648.0,5.0,13,0.0,75.0,12.429216196844383,12.40949944103545,12.345243076920461,12.341654782813764,12.40429733618518,12.285364389702087,12.462390516276523,12.22867051553578,12.272293847073069
107,3,1885.0,21056.0,28.0,17,6,12032.0,4,12.0,1.0,1047.0,273.0,122.0,13,0.0,60.0,11.512925464970229,11.989759271571074,11.74956432049779,11.738077172856512,11.98741908986885,12.134534944639528,11.535372475431304,11.92712436379326,11.922289567993197
108,4,1948.0,13085.0,25.0,17,6,13085.0,5,58.0,0.0,789.0,250.0,60.0,13,0.0,50.0,11.652687407345388,11.79055850306554,11.487657840469733,11.70749533315639,11.787916268539645,11.706836279086621,11.57743346335704,11.505303820070344,11.820713935747172
109,4,1919.0,26789.0,35.0,9,6,19135.0,4,2.0,4.0,1517.0,0.0,88.0,5,0.0,85.0,11.652687407345388,11.774645537891047,12.092936442678443,11.523434115141699,11.76064397860704,12.345711186945477,11.791708697129614,12.16850165050451,12.13740561271561
110,5,1977.0,36468.0,36.0,14,6,36468.0,4,33.0,0.0,1844.0,546.0,33.0,10,0.0,105.0,12.154779351142624,12.014038773628045,12.273733018055093,12.176601687666375,11.997297481245788,11.89960543681262,12.26284083310485,12.473432682229749,12.165634331807194
111,5,1954.0,20116.0,24.0,7,6,30174.0,4,34.0,4.0,1855.0,325.0,52.0,14,0.0,75.0,11.82700601127654,11.819016801667658,12.279241981163317,11.812819793098893,11.831215344469076,11.890705752359823,12.108358760192772,11.882788172096053,11.78560431944507
112,6,2000.0,18220.0,35.0,8,6,25508.0,4,10.0,8.0,1430.0,400.0,10.0,13,0.0,69.0,12.100712129872347,12.353899019021583,12.038239190735272,11.93105921505949,12.317440651057764,12.165628373650147,11.983099733328794,11.789081211742515,12.13740561271561
113,6,2007.0,37240.0,35.0,5,6,52136.0,5,0.0,5.0,2696.0,792.0,0.0,13,168.0,77.0,12.858319703517948,12.48780955257962,12.625585573748594,12.53407294148933,12.497318429835437,12.491401243296252,12.597300828582604,12.492772902422036,12.13740561271561
114,5,1953.0,33885.0,30.0,6,6,40662.0,0,54.0,0.0,2259.0,450.0,54.0,14,0.0,69.0,12.287652632522597,11.81364819648229,12.461758225159322,12.014224106440848,11.818911117441237,11.734373504024912,12.35845383478207,12.403640019710451,11.986878975606977
115,5,1945.0,46784.0,48.0,6,6,35088.0,4,5.0,6.0,2320.0,180.0,62.0,14,0.0,61.0,12.46651198158808,11.779673852857968,12.486440785020994,11.625911558876943,11.779557262966422,12.261045038042889,12.23018838441349,12.679637260850406,12.455587144322562
116,5,1999.0,20425.0,30.0,21,6,24510.0,4,8.0,12.0,1458.0,440.0,8.0,8,0.0,34.0,12.078239274020289,12.33595718424749,12.056197637151353,11.997417835492568,12.35144359608599,12.200021130594704,11.95485558400796,11.897515843579377,11.986878975606977
117,4,1962.0,17820.0,25.0,19,6,17820.0,4,47.0,0.0,1092.0,288.0,47.0,14,0.0,69.0,11.842229212112828,11.871129975281747,11.788527536488047,11.758888324003575,11.86629099800466,11.785142491698755,11.748407747230711,11.768567890574541,11.820713935747172
118,4,2006.0,19025.0,25.0,7,6,19025.0,5,0.0,0.0,1125.0,430.0,1.0,13,0.0,74.0,11.951180395901384,12.467781781349458,11.816094164290824,11.980684596309935,12.478221058423559,12.491401243296252,11.788144772948483,11.829573935580662,11.820713935747172
119,6,1990.0,43555.0,35.0,20,6,60977.0,4,20.0,5.0,3222.0,594.0,20.0,10,0.0,90.0,12.676076274775909,12.187611094735303,12.790707903019442,12.256079780135607,12.16222050637144,12.030688832789528,12.763801902663424,12.626605969493976,12.13740561271561
120,5,2005.0,20150.0,30.0,5,6,24180.0,5,0.0,5.0,1456.0,390.0,1.0,13,0.0,65.0,12.007560729337492,12.448054792722587,12.05492636793923,11.914754248643021,12.478221058423559,12.491401243296252,11.9453902476972,11.884416082038681,11.986878975606977
121,5,1969.0,17270.0,30.0,4,6,20724.0,4,37.0,8.0,988.0,540.0,37.0,10,0.0,69.0,12.100712129872347,11.930354210064479,11.695863928185787,12.166520570320301,11.954935530644338,11.864764616844688,11.842091987704624,11.739932379543419,11.986878975606977
122,3,1939.0,16210.0,20.0,9,6,12968.0,4,57.0,4.0,1123.0,264.0,68.0,0,0.0,50.0,11.512925464970229,11.76446792500792,11.814446599216334,11.725911968118956,11.760398078428679,11.71362917719622,11.572845736110922,11.683325561305368,11.638910493136194
123,5,1958.0,24696.0,42.0,12,6,21168.0,4,50.0,0.0,1080.0,288.0,50.0,8,130.0,75.0,11.820410164718188,11.843024462754556,11.778296465401365,11.758888324003575,11.84450587686057,11.762950961542382,11.85582175018412,12.086008618787437,12.321870388045724
124,5,1993.0,20635.0,30.0,20,6,24762.0,4,15.0,11.0,1199.0,530.0,15.0,10,0.0,55.0,11.94405831982697,12.234453248312093,11.875082152155702,12.149669669147334,12.236748374453182,12.092412591958665,11.962040825487033,11.907439033791537,11.986878975606977
125,5,1979.0,24845.0,30.0,14,6,29814.0,4,11.0,0.0,1586.0,435.0,30.0,6,0.0,48.0,12.106252310247962,12.03767926689693,12.134132340803532,11.989041236019897,12.031657995776467,12.149727775117636,12.09905600124817,12.092090511575272,11.986878975606977
126,5,1935.0,14352.0,48.0,9,6,10764.0,4,24.0,14.0,754.0,0.0,71.0,14,0.0,60.0,11.344506813345266,11.759111748683154,11.445661750805236,11.523434115141699,11.75414726676214,11.986716083782026,11.48219868845085,11.579515734962254,12.455587144322562
127,5,1976.0,17170.0,30.0,13,6,20604.0,4,31.0,11.0,958.0,440.0,31.0,10,0.0,69.0,11.759785542901755,12.002629686811133,11.66731685258828,11.997417835492568,12.019957914591993,11.917818917860643,11.838356055277881,11.734672171682467,11.986878975606977
128,4,1930.0,16464.0,35.0,17,6,11760.0,4,57.0,3.0,840.0,0.0,77.0,14,0.0,55.0,11.37366339763672,11.75769058778019,11.545634448838438,11.523434115141699,11.748303204633723,11.71362917719622,11.524211554609963,11.697061191571592,12.13740561271561
129,5,1966.0,19045.0,30.0,12,6,22854.0,4,40.0,5.0,1348.0,453.0,40.0,13,0.0,69.0,11.951180395901384,11.903392895100069,11.983551442712495,12.019278193541364,11.925753119272843,11.839855504004042,11.906689422061964,11.830566610299968,11.986878975606977
130,4,1958.0,27048.0,35.0,12,6,19320.0,0,15.0,0.0,1053.0,750.0,48.0,10,0.0,69.0,11.918390573078392,11.843024462754556,11.754855039588072,12.484843736937325,11.858782714615716,12.092412591958665,11.797679546017175,12.178275600632254,12.13740561271561
131,6,1966.0,34350.0,42.0,12,6,40075.0,4,40.0,5.0,2157.0,487.0,40.0,8,0.0,88.0,12.328290278254423,11.903392895100069,12.418957943528941,12.076817400642167,11.925753119272843,11.839855504004042,12.345378760345577,12.416794368770738,12.321870388045724
132,5,2000.0,27450.0,30.0,8,6,32940.0,4,9.0,5.0,2054.0,390.0,9.0,13,0.0,69.0,12.404923504275338,12.353899019021583,12.373634040599494,11.914754248643021,12.334318835401419,12.182345962905005,12.178058822825019,12.193259750170428,11.986878975606977
133,4,1959.0,26046.0,30.0,12,6,21705.0,4,5.0,0.0,1327.0,624.0,48.0,8,0.0,75.0,11.923378114589433,11.849664340913478,11.96901109415473,12.304250560583691,11.858782714615716,12.261045038042889,11.87223635264054,12.139936560282587,11.986878975606977
134,7,2001.0,21650.0,40.0,23,6,34640.0,4,7.0,0.0,1296.0,471.0,8.0,13,0.0,69.0,12.301382825334498,12.37213605303782,11.947121003402362,12.049694429413172,12.35144359608599,12.21884010553406,12.219450563566843,11.954429366412176,12.272293847073069
135,4,1968.0,32058.0,30.0,19,2,26715.0,4,13.0,0.0,1721.0,440.0,38.0,10,0.0,78.0,12.100712129872347,11.92110199394665,12.209793521829162,11.997417835492568,11.94496148384626,12.119963023161738,12.016530387101808,12.349367155011791,11.986878975606977
136,6,1970.0,31188.0,42.0,14,6,36386.0,4,38.0,0.0,1682.0,530.0,38.0,10,0.0,80.0,12.066810578196666,11.939872778059225,12.18856296091353,12.149669669147334,11.94496148384626,11.856353010584483,12.260918065822906,12.322039995290028,12.321870388045724
137,4,1967.0,19800.0,25.0,12,6,19800.0,4,40.0,0.0,1214.0,318.0,40.0,8,0.0,69.0,11.870599909242044,11.912115199145319,11.886594786047372,11.802354496459612,11.925753119272843,11.839855504004042,11.813039485011341,11.867570476304515,11.820713935747172
138,6,1988.0,32955.0,35.0,11,6,46137.0,3,17.0,10.0,1959.0,766.0,18.0,13,0.0,82.0,12.049418835484797,12.157814011485698,12.329769447212623,12.504378429773563,12.191291924581396,12.06664538822692,12.476128393510013,12.376534262386757,12.13740561271561
139,7,1999.0,26840.0,40.0,5,6,42944.0,4,8.0,5.0,1852.0,660.0,9.0,13,0.0,73.0,12.345834587905333,12.33595718424749,12.27774278141284,12.359914730114328,12.334318835401419,12.200021130594704,12.408408594600836,12.170433713346947,12.272293847073069
140,5,1997.0,24630.0,30.0,5,6,29556.0,4,12.0,5.0,1764.0,470.0,12.0,13,0.0,65.0,12.352335152508426,12.300955390184527,12.232651273420366,12.04800128535291,12.28442401139319,12.134534944639528,12.092354428911156,12.083304242412986,11.986878975606977
141,3,1971.0,12960.0,20.0,12,6,10368.0,4,39.0,0.0,864.0,0.0,39.0,6,0.0,70.0,11.652687407345388,11.949658628491534,11.571711342300926,11.523434115141699,11.935234013389094,11.84805137415032,11.464956854668332,11.497829347043002,11.638910493136194
142,6,2005.0,29310.0,35.0,5,6,41034.0,4,1.0,0.0,1734.0,660.0,1.0,13,0.0,78.0,12.468436909997665,12.448054792722587,12.216763653865616,12.359914730114328,12.478221058423559,12.38838281649917,12.366691102326103,12.259686817284633,12.13740561271561
143,4,1952.0,17600.0,20.0,12,6,22000.0,4,58.0,4.0,1385.0,720.0,58.0,14,0.0,71.0,12.01974306733868,11.808531054211471,12.008627882331721,12.445851789369248,11.797261579476523,11.706836279086621,11.881167318518523,11.757173586618968,11.638910493136194
144,6,1999.0,25345.0,35.0,5,6,35483.0,4,10.0,0.0,1501.0,577.0,10.0,13,0.0,78.0,12.225875272826354,12.33595718424749,12.0831164290999,12.228213588149577,12.317440651057764,12.165628373650147,12.239599154507486,12.112263101412225,12.13740561271561
145,4,1963.0,28440.0,25.0,19,6,28440.0,0,43.0,10.0,1728.0,504.0,43.0,6,0.0,70.0,11.736069016284437,11.878803621902307,12.21355318260536,12.105659651024963,11.898789894969568,11.815864242704079,12.063023569971124,12.229205084411403,11.820713935747172
146,5,2004.0,23840.0,30.0,7,0,28608.0,4,0.0,12.0,1709.0,380.0,2.0,13,0.0,24.0,11.77528972943772,12.42862765613745,12.203312690451284,11.898590386843988,12.459370263352595,12.491401243296252,12.067475302304224,12.050435882571968,11.986878975606977
147,4,1931.0,18515.0,35.0,3,6,13225.0,4,16.0,1.0,875.0,180.0,78.0,14,0.0,51.0,11.56171562913966,11.757510977659194,11.58342236110405,11.625911558876943,11.748192211472183,12.079327536107922,11.582896179724006,11.804042286219488,12.13740561271561
148,6,2001.0,26940.0,35.0,8,6,37716.0,4,9.0,5.0,2035.0,434.0,9.0,13,0.0,69.0,12.312682380588432,12.37213605303782,12.365025644754414,11.987368256838607,12.334318835401419,12.182345962905005,12.291841923740915,12.174211442074494,12.13740561271561
149,6,2004.0,16200.0,35.0,20,6,22680.0,4,3.0,0.0,1080.0,0.0,4.0,13,0.0,63.0,11.856515169360305,12.42862765613745,11.778296465401365,11.523434115141699,12.422408402233405,12.312968093967891,11.901528567237735,11.68278256649592,12.13740561271561
150,4,1936.0,15296.0,20.0,3,6,19120.0,4,56.0,4.0,1344.0,240.0,70.0,8,0.0,69.0,11.652687407345388,11.76009639711674,11.980799383940852,11.694736465889099,11.755984294310071,11.720481928097984,11.791223311776173,11.632996222179587,11.638910493136194
151,4,1975.0,20082.0,30.0,5,6,16735.0,4,32.0,0.0,969.0,440.0,32.0,6,0.0,120.0,11.711776323715394,11.991493465792246,11.677886491483436,11.997417835492568,12.008504409748433,11.908641017893157,11.711461755019169,11.881158431497411,11.986878975606977
152,7,2007.0,29980.0,40.0,16,6,47968.0,5,0.0,0.0,1710.0,866.0,1.0,13,0.0,107.0,12.827729194939907,12.48780955257962,12.203854494097417,12.602752666547847,12.478221058423559,12.491401243296252,12.513906662308639,12.282467009014104,12.272293847073069
153,5,1971.0,26530.0,30.0,14,6,31836.0,4,35.0,5.0,1993.0,495.0,35.0,6,0.0,69.0,12.154779351142624,11.949658628491534,12.345707965372807,12.09039105314024,11.975623353263236,11.881936011235304,12.150604086061964,12.158633138040223,11.986878975606977
154,5,1960.0,32690.0,42.0,4,6,28020.0,4,33.0,0.0,1252.0,564.0,48.0,10,0.0,69.0,12.367340793126296,11.856561265347636,11.91513569166351,12.206679306126677,11.858782714615716,11.89960543681262,12.051836371042567,12.368613737961761,12.321870388045724
155,5,1923.0,19560.0,30.0,17,6,23472.0,3,56.0,1.0,1200.0,312.0,83.0,14,0.0,84.0,11.736069016284437,11.765337428113298,11.875854126469656,11.793477325722323,11.751335890778194,11.720481928097984,11.924862363971908,11.855906568535811,11.986878975606977
156,5,1924.0,13820.0,30.0,7,6,16584.0,4,58.0,4.0,1096.0,0.0,84.0,14,0.0,60.0,11.27720313144916,11.76356693954176,11.79191294704835,11.523434115141699,11.752704355662136,11.706836279086621,11.706226093210086,11.54869697330356,11.986878975606977
157,4,1950.0,18935.0,35.0,12,6,13525.0,4,56.0,0.0,1040.0,625.0,56.0,14,0.0,60.0,11.603679828238693,11.799047436170895,11.743353396559957,12.305830784350766,11.807593195777052,11.720481928097984,11.59450547060206,11.825098916683206,12.13740561271561
158,7,2009.0,26950.0,40.0,23,6,43120.0,5,0.0,5.0,1968.0,680.0,1.0,13,0.0,92.0,12.504323669331189,12.528771165088529,12.334015214879347,12.389611593745403,12.478221058423559,12.491401243296252,12.412205603669769,12.174588441361283,12.272293847073069
159,6,2004.0,27815.0,35.0,21,6,38941.0,4,5.0,5.0,1947.0,678.0,6.0,13,0.0,100.0,12.448626590364206,12.42862765613745,12.324077995689336,12.386685779485141,12.38643284647787,12.261045038042889,12.31984550318198,12.20666980569688,12.13740561271561
160,6,2005.0,34460.0,35.0,8,6,48244.0,5,0.0,5.0,2462.0,576.0,1.0,13,0.0,134.0,12.676076274775909,12.448054792722587,12.54147334942513,12.226563532979972,12.478221058423559,12.491401243296252,12.519538296157094,12.419867704602847,12.13740561271561
161,5,1984.0,25272.0,36.0,24,6,25272.0,4,24.0,0.0,1232.0,516.0,24.0,10,0.0,69.0,11.998433280751929,12.101620790743482,11.900223783293836,12.125998298231407,12.107036586042488,11.986716083782026,11.97647136962771,12.109340537990903,12.165634331807194
162,8,2003.0,38170.0,45.0,16,6,68706.0,4,4.0,5.0,2668.0,726.0,5.0,13,0.0,110.0,12.929991484756872,12.40949944103545,12.615913796407341,12.453883828738812,12.40429733618518,12.285364389702087,12.899700312022453,12.515172380623918,12.391543678679353
163,6,2005.0,25775.0,35.0,16,6,36085.0,5,5.0,0.0,1541.0,532.0,5.0,13,0.0,95.0,12.301382825334498,12.448054792722587,12.107474075840326,12.153044244997584,12.40429733618518,12.261045038042889,12.253841463215391,12.129322016775443,12.13740561271561
164,3,1956.0,15876.0,24.0,17,6,10584.0,4,51.0,3.0,882.0,0.0,51.0,8,0.0,55.0,11.544424132029599,11.83051212302189,11.590798506662036,11.523434115141699,11.837737322494366,11.755702521503807,11.474401513648429,11.665098177897859,11.78560431944507
165,5,1926.0,32179.0,42.0,17,6,27582.0,4,3.0,2.0,1616.0,216.0,81.0,8,0.0,40.0,11.931635799828413,11.760700322967523,12.15148781262037,11.665550025134635,11.74933869003305,12.312968093967891,12.040080040841708,12.353091155465279,12.321870388045724
166,4,1940.0,23478.0,35.0,7,6,16770.0,4,9.0,14.0,1355.0,0.0,68.0,14,0.0,62.0,11.755871643580617,11.76640073036856,11.988347967853663,11.523434115141699,11.760398078428679,12.182345962905005,11.712671942888967,12.035065498202162,12.13740561271561
167,4,1955.0,28270.0,25.0,4,6,28270.0,4,16.0,0.0,1867.0,303.0,54.0,14,142.0,69.0,12.154779351142624,11.824637800327537,12.28521464486677,11.780329414929595,11.818911117441237,12.079327536107922,12.058505436164285,12.223128610508935,11.820713935747172
168,7,2007.0,33465.0,40.0,16,6,53544.0,5,0.0,5.0,2161.0,789.0,0.0,13,0.0,86.0,12.693498620467778,12.48780955257962,12.420674157186651,12.53078225060004,12.497318429835437,12.491401243296252,12.624713754510559,12.391531132585662,12.272293847073069
169,6,2004.0,23600.0,35.0,8,6,33040.0,4,3.0,5.0,1720.0,440.0,3.0,13,0.0,62.0,12.119969946476761,12.42862765613745,12.209255180187354,11.997417835492568,12.440766044622542,12.312968093967891,12.180522781797848,12.040267412052124,12.13740561271561
170,7,1981.0,33666.0,48.0,23,6,44888.0,4,25.0,0.0,1707.0,511.0,25.0,10,0.0,69.0,12.337100907936577,12.062422390079064,12.202228131977222,12.117527838603417,12.093857046812534,11.97630910931084,12.449926551752318,12.39735317743622,12.455587144322562
171,4,1941.0,21696.0,30.0,17,6,18080.0,4,57.0,4.0,1382.0,660.0,66.0,8,0.0,69.0,11.763684183317412,11.768572901361722,12.006619744795586,12.359914730114328,11.765798167910939,11.71362917719622,11.757092720262198,11.956521102954486,11.986878975606977
172,5,1960.0,24600.0,30.0,12,6,29520.0,4,50.0,0.0,1656.0,528.0,50.0,10,0.0,141.0,12.2783933071098,11.856561265347636,12.17413414678385,12.146293113322379,11.84450587686057,11.762950961542382,12.091417004015582,12.082072869906359,11.986878975606977
173,6,1987.0,35714.0,49.0,22,6,35714.0,4,19.0,12.0,1767.0,504.0,19.0,6,0.0,44.0,12.384218830913648,12.143341983920436,12.234225157371213,12.105659651024963,12.176632927305961,12.042354331565226,12.245078405655022,12.453877646226976,12.475683893983538
174,5,1961.0,22950.0,30.0,12,6,27540.0,4,47.0,0.0,1362.0,504.0,47.0,15,0.0,80.0,12.0015054797889,11.863716166616996,11.993119795808564,12.105659651024963,11.86629099800466,11.785142491698755,12.038947832522672,12.01229498202844,11.986878975606977
175,5,1986.0,27620.0,30.0,23,3,33144.0,4,22.0,0.0,1651.0,616.0,22.0,10,0.0,47.0,12.122691036591123,12.129153058315296,12.171333434134578,12.291546022592582,12.134135393525137,12.008201990695,12.183081346892699,12.199528532172868,11.986878975606977
176,5,1950.0,42658.0,42.0,7,6,36564.0,4,6.0,0.0,2158.0,576.0,57.0,15,0.0,84.0,12.400816722322686,11.799047436170895,12.419387294989164,12.226563532979972,11.80230409945633,12.239058663539138,12.265089132961881,12.61011173637408,12.321870388045724
177,5,1988.0,28960.0,30.0,4,6,34752.0,4,18.0,5.0,2060.0,521.0,19.0,10,192.0,97.0,12.259613412458204,12.157814011485698,12.376335952455932,12.134461148117127,12.176632927305961,12.05433107424393,12.222141497063122,12.247547316298343,11.986878975606977
178,4,1958.0,26715.0,25.0,19,6,26715.0,4,48.0,4.0,1920.0,451.0,48.0,8,0.0,69.0,12.058152515453552,11.843024462754556,12.31114297672412,12.015908226121827,11.858782714615716,11.777668645982803,12.016530387101808,12.165691744537558,11.820713935747172
179,8,2008.0,39250.0,45.0,22,6,70650.0,5,0.0,0.0,2234.0,1166.0,1.0,13,0.0,63.0,13.1260306447518,12.508139036972352,12.451449385712888,12.53924773646686,12.478221058423559,12.491401243296252,12.932660030423566,12.53997802431648,12.391543678679353
180,4,1923.0,20304.0,30.0,17,6,16920.0,4,1.0,1.0,968.0,480.0,84.0,14,0.0,60.0,11.512925464970229,11.765337428113298,11.676930581021876,12.064944964175979,11.752704355662136,12.38838281649917,11.71784421461802,11.891766660033142,11.986878975606977
181,5,2000.0,21230.0,30.0,21,6,25476.0,4,7.0,12.0,1525.0,440.0,7.0,8,0.0,69.0,12.083905011555967,12.353899019021583,12.097807702831034,11.997417835492568,12.368814933111473,12.21884010553406,11.982202774415269,11.93517952497049,11.986878975606977
